text,label,label_name
Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,1,spam
Webpage s not available!,0,ham
"What's up bruv, hope you had a great break. Do have a rewarding semester.",0,ham
Hmm .. Bits and pieces lol ... *sighs* ...,0,ham
Dear are you angry i was busy dear,0,ham
<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,1,spam
"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",0,ham
Yup but it's not giving me problems now so mayb i'll jus leave it...,0,ham
"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",0,ham
Men like shorter ladies. Gaze up into his eyes.,0,ham
Are you staying in town ?,0,ham
"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",0,ham
Ü give me some time to walk there.,0,ham
India have to take lead:),0,ham
Haha... dont be angry with yourself... Take it as a practice for the real thing. =),0,ham
RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,1,spam
I am not at all happy with what you saying or doing,0,ham
Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,0,ham
"I‘ve got some salt, you can rub it in my open wounds if you like!",0,ham
Customer place i will call you.,0,ham
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0,ham
Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?,0,ham
"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",1,spam
Ranjith cal drpd Deeraj and deepak 5min hold,0,ham
Where is that one day training:-),0,ham
"Omw back to tampa from west palm, you hear what happened?",0,ham
Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,1,spam
Its not that time of the month nor mid of the time?,0,ham
K go and sleep well. Take rest:-).,0,ham
You could have seen me..i did't recognise you Face.:),0,ham
Not able to do anything.,0,ham
Ok k..sry i knw 2 siva..tats y i askd..,0,ham
"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",0,ham
"Y cant u try new invention to fly..i'm not joking.,",0,ham
How much for an eighth?,0,ham
Sen told that he is going to join his uncle finance in cbe,0,ham
Lemme know when you're here,0,ham
Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,0,ham
Hmmm.but you should give it on one day..,0,ham
Hmmm:)how many players selected?,0,ham
Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,0,ham
Why didn't u call on your lunch?,0,ham
I guess it is useless calling u 4 something important.,0,ham
"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",0,ham
Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,0,ham
Is ur lecture over?,0,ham
We'll you pay over like  &lt;#&gt; yrs so its not too difficult,0,ham
"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",1,spam
WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.,1,spam
Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!,0,ham
jay says he'll put in  &lt;#&gt;,0,ham
PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,1,spam
Fine am simply sitting.,0,ham
Finish liao... U?,0,ham
Yup...,0,ham
"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",0,ham
You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA!,0,ham
How much u trying to get?,0,ham
"Aight that'll work, thanks",0,ham
Ok.ok ok..then..whats ur todays plan,0,ham
Hey. You got any mail?,0,ham
Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,0,ham
I am going to sleep. I am tired of travel.,0,ham
"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",1,spam
Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,1,spam
"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",0,ham
I'll text now! All creepy like so he won't think that we forgot,0,ham
Finished class where are you.,0,ham
He is a womdarfull actor,0,ham
Happy new year. Hope you are having a good semester,0,ham
You have 1 new voicemail. Please call 08719181513.,1,spam
Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,0,ham
Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,0,ham
You also didnt get na hi hi hi hi hi,0,ham
"Looks like you found something to do other than smoke, great job!",0,ham
"K, wait chikku..il send aftr  &lt;#&gt; mins",0,ham
I'm still pretty weak today .. Bad day ?,0,ham
Wat happened to the cruise thing,0,ham
S but mostly not like that.,0,ham
Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,0,ham
That is wondarfull song,0,ham
"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at",0,ham
What time should I tell my friend to be around?,0,ham
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,1,spam
PRIVATE! Your 2003 Account Statement for 078,1,spam
We're finally ready fyi,0,ham
I hope your pee burns tonite.,0,ham
I'm not. She lip synced with shangela.,0,ham
Maybe i could get book out tomo then return it immediately ..? Or something.,0,ham
"Hiya, probably coming home * weekend after next",0,ham
Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,1,spam
Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,0,ham
"Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!",0,ham
Good night. Am going to sleep.,0,ham
I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,0,ham
Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,0,ham
"Wait, do you know if wesleys in town? I bet she does hella drugs!",0,ham
"Princess, is your kitty shaved or natural?",0,ham
And popping &lt;#&gt; ibuprofens was no help.,0,ham
Hi! This is Roger from CL. How are you?,0,ham
Lol enjoy role playing much?,0,ham
what number do u live at? Is it 11?,0,ham
Ay wana meet on sat?ü wkg on sat?,0,ham
I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,0,ham
"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",0,ham
Yar lor actually we quite fast... Cos da ge slow wat... Haha...,0,ham
"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",0,ham
Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,0,ham
Stop knowing me so well!,0,ham
But i have to. I like to have love and arrange.,0,ham
He also knows about lunch menu only da. . I know,0,ham
We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,1,spam
Yup i'm elaborating on the safety aspects and some other issues..,0,ham
"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",0,ham
Hi mate its RV did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roads!RVx,0,ham
I need to come home and give you some good lovin...,0,ham
Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!,0,ham
No i am not having not any movies in my laptop,0,ham
"Its ok, if anybody asks abt me, u tel them..:-P",0,ham
Still i have not checked it da. . .,0,ham
"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",0,ham
Are you up for the challenge? I know i am :),0,ham
"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",0,ham
Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,0,ham
"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",1,spam
Just got outta class gonna go gym.,0,ham
I want to lick your pussy now...,0,ham
No..few hours before.went to hair cut .,0,ham
"I don't have anybody's number, I still haven't thought up a tactful way to ask alex",0,ham
Ugh I don't wanna get out of bed. It's so warm.,0,ham
I'm awake oh. What's up.,0,ham
I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,0,ham
"As in missionary hook up, doggy hook up, standing...|",0,ham
Just finished. Missing you plenty,0,ham
A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),0,ham
It's justbeen overa week since we broke up and already our brains are going to mush!,0,ham
"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",0,ham
"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",0,ham
"That's cool, I'll come by like  &lt;#&gt; ish",0,ham
"Cool, text me when you're ready",0,ham
How are you enjoying this semester? Take care brother.,0,ham
"Babe, I'm back ... Come back to me ...",0,ham
K da:)how many page you want?,0,ham
I wont touch you with out your permission.,0,ham
My birthday is on feb  &lt;#&gt;  da. .,0,ham
Am only searching for good dual sim mobile pa.,0,ham
"Carlos took a while (again), we leave in a minute",0,ham
"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",0,ham
Y de asking like this.,0,ham
Omg it could snow here tonite!,0,ham
Okey dokey swashbuckling stuff what oh.,0,ham
"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-",0,ham
"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",0,ham
"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",1,spam
Anything lor. Juz both of us lor.,0,ham
"It's cool, we can last a little while. Getting more any time soon?",0,ham
You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,0,ham
